tweet,sentiment
"['beomgyu', 'influencer', 'muka', 'babak', 'gayuh', 'sepeda']",0
"['beomgyu', 'influencer', 'tertawa']",1
"['beranda', 'story', 'penuh', 'berbayar', 'mempromosikan']",1
"['bakmi', 'udah', 'terkenal', 'sih', 'influencer', 'ketawa', 'udah', 'fanbase', 'choihynsuk', 'sayang']",1
"['berasa', 'baca', 'berita', 'artis', 'korea', 'kena', 'skandal', 'langsung', 'putus', 'kontrak', 'sponsor', 'endorse', 'seburu', 'pindah']",1
"['berasa', 'nikahan', 'endorse', 'coli', 'menggelikan', 'kemenangan', 'coli', 'brightwinlivebycolly']",1
"['berasa', 'ulasan', 'orang']",1
"['berasa', 'influencer', 'unboxing', 'paket', 'endorse', 'habis', 'belanja']",1
"['berhasil', 'warung', 'kopi', 'perihal', 'postingan', 'sosmed', 'influencer', 'orang', 'terkenal', 'menahkodai', 'bisnis']",1
"['berminat', 'untu']",1
"['rekan', 'influencer', 'institut', 'tolong', 'indonesia', 'bahas', 'salah', 'menyebarkan', 'kesadaran', 'icon', 'influencer', 'masuk', 'kategori', 'muda', 'acara']",1
"['kuasa', 'hukumnya', 'sandy', 'arifin', 'shandy', 'aulia', 'polisi', 'metro', 'jaya', 'kamis', 'diperiksa', 'terkait', 'laporan', 'duga', 'endorse', 'mempromosikan', 'judi', 'daring', 'baca', 'memperbarui', 'berita', 'selengkapnya', 'berita']",1
"['berseteru', 'gegara', 'gegara', 'endorse', 'bunga', 'uya', 'kuya', 'denise', 'chariesta', 'berdamai', 'berita', 'berita']",0
"['besok', 'buka', 'endorse', 'endorse', 'saleb', 'kudis', 'kudas', 'karap', 'kutu', 'kupret']",1
"['besok', 'buka', 'endorse']",1
"['besok', 'buka', 'endorse']",1
"['bestie', 'sayang', 'sunday', 'main']",1
['influencer'],1
"['bangsat', 'kawan', 'mengucapi', 'ulang tahun', 'orang', 'bilang', 'ulang tahun', 'ketahuan', 'berbayar', 'mempromosikan']",0
"['bhabin', 'milenial', 'rajin', 'ngevlog', 'tolak', 'endorse', 'produk', 'pelangsing']",1
"['biar', 'paham', 'langganan', 'bayarnya', 'berpakaian', 'duit', 'udah', 'endorse', 'artis', 'layanannya', 'hancur', 'menyarankan', 'ambil', 'hak', 'siar', 'hadeh']",1
"['story', 'endorse', 'melewati', 'khusus', 'abang', 'fadiljaidi', 'tonton', 'habis', 'ketawa', 'bosan']",1
"['betah', 'tonton', 'endorse', 'ariefmuhammad', 'muhammad', 'doang', 'menambah', 'fadiljaidi', 'habis', 'habis', 'gua', 'diladenin', 'anjir']",1
"['komisi', 'bergantung', 'skema', 'afiliasi', 'ditawarkan', 'beda', 'ulasan', 'merekomendasi', 'skema', 'afiliasi', 'ibunda', 'ulasan', 'menarik', 'orang', 'membeli', 'produk', 'ibunda', 'tawarkan', 'ibunda', 'konten']",1
"['selebgram', 'endorse', 'melewati', 'kemarin', 'tonton', 'fadiljaidi', 'lucu', 'banget', 'anjir']",1
"['suka', 'melewati', 'melewati', 'endorse', 'fadiljaidi', 'doang', 'melewati']",1
"['unggah', 'endorse', 'cantik', 'kayaknya', 'atm', 'udah', 'limit', 'kerja']",1
"['bibi', 'udah', 'endorse']",1
"['bighit', 'buka', 'endorse', 'kayaknya', 'laku', 'keras', 'endorse', 'maksimal', 'banget', 'menanggung', 'menanggung']",1
"['bisnis', 'bayar', 'hantar', 'produk', 'ulasan', 'mempromosikan', 'namanya', 'pekerjaan', 'namanya', 'pekerjaan', 'kena', 'laksanakan', 'mudah', 'tolak']",1
"['bingung', 'banget', 'masuk', 'divisi', 'danus', 'daring', 'palingan', 'berbayar', 'mempromosikan', 'doang']",1
"['bingung', 'gedekan', 'usaha', 'coba', 'endorse', 'bintang', 'idola', 'tinggal', 'agen', 'bintang', 'bantu', 'umkm', 'berkembang', 'gajian', 'bisnis', 'uang', 'mengunjungi', 'informasi', 'selengkapnya', 'majalah']",1
"['bingung', 'terguna', 'baju', 'menongkrong', 'coba', 'gaya', 'santai', 'gaya', 'selebgram']",1
"['bingung', 'celebrity', 'lonte', 'mudah', 'cari', 'kerja', 'model', 'bintang', 'iklan', 'main', 'sinetron', 'film', 'endorse', 'konten', 'youtube', 'cepat', 'kayak', 'pendapatan', 'sebulan', 'juta', 'nabung', 'rumah', 'apartemen', 'pekerjaan']",1
"['binmin', 'senang', 'banget', 'baca', 'benang', 'kekompakan', 'menjaganya', 'manusia', 'alam', 'iri', 'ustad', 'influencer', 'keagamaan', 'akun', 'akun', 'keislaman', 'mengajak', 'hijrah', 'jihad', 'lebih baik', 'mengajak', 'jamahaanya', 'buang', 'sampah', 'sembarangan']",1
"['orang', 'jualan', 'nama', 'orang', 'biar', 'endorse']",1
"['menunggu', 'endorse', 'manda', 'alias', 'igstory', 'isi', 'endorse', 'perhatikan', 'keringnya', 'fans', 'manda', 'keseringan', 'off', 'sosmed']",1
"['berbayar', 'mempromosikan', 'lapak', 'materi', 'berbayar', 'mempromosikan', 'apakdeobi', 'tolong', 'followers', 'notis', 'positif', 'anjir', 'memberi ide', 'memasukkan', 'kontak', 'whatsapp', 'berbayar', 'mempromosikan', 'positif', 'ugm', 'fess', 'mutualan', 'kuliah', 'berbayar', 'mempromosikan', 'akun', 'positif', 'terpaksa', 'gegara', 'berbayar', 'mempromosikan', 'kakak', 'terpaksa', 'menawar', 'mencari', 'tambahan', 'masukan', 'keperluan', 'hidup', 'positif', 'berbayar', 'mempromosikan', 'positif', 'mempromosikan', 'acara', 'kampus', 'sekolah']",1
"['berbayar', 'mempromosikan', 'lapak', 'materi', 'berbayar', 'mempromosikan', 'lapak', 'tolong', 'followers', 'notis']",1
"['parsah', 'bionya', 'instagram', 'chika', 'bisnis', 'pesan', 'endorse', 'bisnis', 'com', 'bismillah']",1
"['endorse', 'sengaja', 'mencurigakan', 'teume', 'zaitun', 'curiga']",1
"['iklan', 'lih', 'endorse', 'silahkan', 'harga', 'daftar']",1
['endorse'],1
"['lihat', 'feed', 'orang', 'tertata', 'rapi', 'nuansa', 'foto', 'pemandangan', 'menarik']",1
"['mimpi', 'endorse', 'bareng', 'fadiljaidi']",1
"['bosan', 'lihat', 'endorse', 'fadiljaidi']",1
"['konten', 'endorse', 'viral', 'emoji', 'tepuk', 'tangan', 'x']",1
"['endorse', 'cerdas', 'menonton', 'cerdas', 'band']",0
"['bismillah', 'endorse']",1
"['bismillah', 'endorse']",1
"['bismillah', 'masuk', 'lingkaran', 'selebgram']",0
"['bismillah', 'endorse', 'surya']",1
"['bismillah', 'semoga', 'berefek', 'ulasan', 'hasil', 'makarizo', 'profesional', 'anti', 'rambut', 'rontok', 'hijau', 'teh', 'mentega', 'shampoo', 'kondisioner', 'salon', 'redensifikasi', 'rambut', 'tonik', 'sayang', 'menarik', 'nutrisi', 'serum', 'bonus', 'bengong', 'bengong']",1
"['bisnis', 'praktis', 'modal', 'tipis', 'hasil', 'manis', 'produksi', 'margin', 'mudah', 'simpan', 'kirim', 'hemat', 'ongkos kirim', 'endorse', 'artis', 'ustadz', 'tokoh', 'nasional', 'mentornya', 'fokus', 'membina', 'mitra']",1
"['bisnis', 'mengambil', 'untung', 'bantu', 'endorse']",1
"['bismillahirrahmanirrahim', 'endorse', 'tombow', 'alias', 'allah', 'gaada', 'mengirimkan', 'tombow', 'segramed']",1
"['bittersweet', 'gamau', 'endorse']",0
"['bittersweet', 'gamau', 'endorse', 'nih']",0
"['buka', 'endorse']",1
['endorse'],1
"['influencer', 'sepakbola', 'menyebar', 'seburu', 'edukasi', 'depresi', 'kacamata', 'mengalami', 'ketawa', 'pecah', 'rahasia', 'influencer']",1
"['bmkg', 'endorse']",1
"['beneran', 'jinyoung', 'memperbarui', 'sosmed', 'disogok', 'makan', 'truk', 'endorse', 'ketawa']",1
"['bondol', 'endorse', 'uniqlo']",1
"['bondol', 'endorse', 'uniqlo']",1
"['bonus', 'sponsori', 'indomilk', 'indomilk', 'endorse', 'banget']",1
"['bosan', 'main', 'sumpah', 'beranda', 'berbayar', 'mempromosikan', 'allah']",1
"['merek', 'endorse', 'gatau', 'jadwal', 'sepadat', 'gausah', 'abang', 'email', 'lebih baik', 'abang', 'email', 'toko', 'toko']",0
"['berasa', 'endorse']",1
"['berengsek', 'fadiljaidi', 'endorse', 'udah', 'kayak', 'gudang', 'pengiriman', 'barang', 'sobat']",0
"['bridal', 'mandi', 'endorse', 'endorse', 'endorse', 'heran', 'sih']",1
"['cerah', 'endorse', 'koyo']",1
"['sobat', 'follow', 'enggak mau', 'buka', 'endorse', 'yejinhand']",1
"['berbayar', 'mempromosikan', 'tertekan']",1
"['endorse', 'ibunda', 'rachelvennya', 'terngiang', 'banget', 'dikepala', 'rachelvennya', 'rachelvennya', 'memakai', 'kawan']",1
"['bts', 'belajar', 'endorse']",1
"['omong', 'kenalan', 'anak', 'anak', 'influencer', 'endorse', 'everybody']",0
"['omong', 'suka', 'banget', 'endorse', 'fadiljaidi', 'ketawa', 'bener', 'membosankan']",1
"['omong', 'trik', 'ketagihan', 'enak', 'heran', 'endorse']",1
"['omong', 'gaya', 'endorse', 'fadiljaidi', 'ikon', 'direcord', 'kompilasi', 'berpengaruh', 'mereknya', 'fadiljaidi', 'kursus', 'duanya', 'exposure']",1
"['bos', 'beli', 'xiaomi', 'igstory', 'ganti', 'berpakaian', 'endorsement', 'biar', 'followers', 'akun', 'menyentuh', 'juta']",1
"['bual', 'bicara', 'harun', 'maddasa']",0
"['hidup', 'influencer', 'penuh', 'exposure', 'serba', 'diliput', 'tenang', 'lahiran', 'diliput', 'kematian', 'diliput', 'pribadi', 'dicari', 'gaada', 'gosip', 'menyalahgunakan', 'kekuatan', 'fame', 'hidup', 'danau', 'liputan']",1
"['sih', 'endorse', 'mengeluh', 'gaji', 'reseki', 'allah']",1
"['hadiahnya', 'hiasan', 'minum', 'sehari', 'gelas', 'terbuat', 'bahan', 'akrilik', 'kualitas', 'kristal', 'kuat', 'tebal', 'ulasan', 'produk', 'beli', 'gelas', 'gelas', 'gelas', 'gelas', 'gelas', 'gelas']",1
"['fans', 'fadiljaidi', 'fadiljaidi', 'kawan', 'ghaib', 'suka', 'ketinggalan', 'story', 'endorse', 'ulasan', 'fadiljaidi', 'lebih baik', 'cek', 'hadeh', 'ketawa', 'enak', 'tinggal', 'cari', 'difeed', 'lupa', 'username', 'olshop', 'bahagia', 'banget', 'menemukan', 'fadiljaidi']",1
"['kacang', 'rin', 'ran', 'beli', 'dimana', 'endorse']",1
"['endorse', 'iklan', 'judi', 'daring', 'ditinggalkan', 'memantau', 'memantau', 'langsung', 'gerebek', 'malam', 'lihat']",1
"['cari', 'sponsor', 'endorse', 'unduh', 'aplikasi', 'allstar', 'influencer', 'berpakaian', 'kode', 'zaiza']",0
"['anggaran', 'endorse', 'kayaknya']",1
"['buhari', 'kinsmen', 'daura', 'endorse', 'yahaya', 'beli', 'sayang', 'seburu', 'terbaik', 'choice', 'oleout', 'vice', 'presiden', 'osinbajo', 'xavi', 'baju', 'zidan', 'kayu', 'manusia', 'tenang', 'lindungi', 'inec', 'tinggal', 'rinu', 'wallahu', 'carrick', 'vampir', 'gaada', 'apga', 'femi', 'anambradecides']",1
"['buka', 'kaleng', 'kuku', 'pendek', 'susah', 'sakit', 'kode', 'endorse']",0
"['buka', 'tiktok', 'peci', 'isi', 'dance', 'sulap', 'buka', 'tiktok', 'indah', 'isinya', 'endorse', 'scarlet']",1
"['buka', 'twitter', 'gegara', 'gegara', 'menguntit', 'buka', 'twitter', 'gegara', 'gegara', 'respon', 'orang', 'twitter', 'endorse', 'fadiljaidi', 'ketawa', 'penyemangat', 'banget', 'arab', 'lucu', 'banget', 'konten', 'youtube', 'musiknya', 'ketawa', 'top', 'banget', 'banget', 'sesak']",1
"['bayar', 'influencer', 'media', 'mempromosikan', 'pelanggan', 'pelayanan', 'terbaik', 'konsisten', 'hadir', 'kunjungan']",1
"['konten', 'unboxing', 'ulasan', 'smartphone', 'hindi', 'tampilkan', 'penuh', 'informatif', 'minim', 'canda', 'canda', 'sampah', 'youtuber', 'youtuber', 'hindi', 'minim', 'endorse', 'merek', 'menjaga', 'mata', 'penonton']",0
['endorse'],1
['endorse'],1
"['endorse', 'omong', 'kesini', 'menstruasi', 'tumpah', 'tumpah', 'banget', 'kakak', 'mengajak', 'periksa', 'rahim', 'alhamdulillah', 'normal', 'sehat', 'penyebabnya', 'obesitas', 'gaya', 'hidup', 'pas', 'remaja', 'iya', 'dampaknya']",1
['endorse'],1
"['endorse', 'enak', 'banget', 'anjing']",1
"['endorse', 'kaget', 'dikasih', 'harga', 'menerawang', 'tulisan', 'hangul']",1
"['endorse', 'karet', 'gelang']",1
['endorse'],1
"['main', 'manusia', 'tolong', 'iklan', 'pelembut', 'pakaian', 'endorse']",1
"['omega', 'kuenya', 'mencoba', 'ulasan']",1
"['anjir', 'gua', 'dospem', 'proposal', 'gua', 'ulasan', 'annisa', 'gua', 'gasih', 'terbayang', 'banget', 'buruk', 'mood', 'banget', 'anjing']",0
"['berbicara', 'artis', 'endorse', 'covid']",1
"['kasih', 'gaji', 'hak', 'pegawai', 'layak', 'buang', 'uang', 'endorse', 'celebrity']",1
"['diva', 'malas', 'ambil', 'endorsement', 'tawaran', 'kerja', 'dll', 'pang', 'pele', 'pece', 'kekuatan']",0
"['ibunda', 'otw', 'endorse', 'bersinar']",1
"['kaget', 'anak', 'buka', 'endorse']",1
"['kaget', 'banget', 'kawan', 'produk', 'endorse']",1
"['kaget', 'follow', 'akun', 'centang', 'biru', 'merek', 'korea', 'ekoun', 'sebelah', 'gegara', 'kualitas', 'endorse', 'anak', 'ketawa']",0
"['kaget', 'parsah', 'endorse', 'baju', 'mutual', 'mencari']",1
"['kaget', 'kayaknya', 'ulasan', 'tonton']",0
"['kaget', 'fadiljaidi', 'gegara', 'gegara', 'endorse', 'populer', 'ketawa']",1
"['butuh', 'uang', 'doang']",0
"['butuh', 'endorse', 'nih']",0
"['memesan', 'endorse', 'ktp', 'bansos', 'pacar', 'kereta', 'cepat', 'apa kabar']",1
"['selamat tinggal', 'aja', 'pelit', 'beli', 'baju', 'endorse']",1
"['selamat tinggal', 'selamat tinggal', 'ivermectin', 'studi', 'kandidat', 'obat', 'covid', 'dipaksakan', 'tenggelam', 'merilis', 'produk', 'obat', 'ulasan', 'proposalnya', 'ilmuwan', 'hati', 'standar']",1
"['cah', 'berpakaian', 'ketiga', 'produk', 'tolong', 'ulasan', 'lepas', 'krim', 'dokter', 'wajah', 'sensitif', 'oily', 'jerawat', 'terima kasih', 'udah']",1
"['cah', 'informasi', 'selebgram', 'pare', 'endorse', 'terima kasih']",1
"['cantik', 'banget', 'bikemaren', 'pemotretan', 'endorse', 'ankira', 'anggaran', 'endorse', 'bibi', 'iyak']",1
"['cantik', 'nih', 'udah', 'meniru', 'meniru', 'sepatu', 'atlit', 'idola', 'besoknya', 'ganti', 'sepatu', 'parsah', 'enak', 'endorse', 'kitanya', 'mejen', 'beli', 'sepasang', 'doang']",1
"['orang', 'berhenti', 'memanggil', 'kevin', 'kakak', 'yuzu', 'kakak', 'sasa', 'endorse', 'pekerjaan', 'tolong', 'hadeh', 'mengganggu']",0
"['candu', 'banget', 'lihat', 'endorse', 'asli', 'banget', 'mood']",1
"['cantik', 'banget', 'endorse', 'jam', 'mamase']",1
"['capek', 'banget', 'kemarin', 'fadiljaidi', 'endorse', 'tingkah']",1
"['capek', 'banget', 'menunggu', 'minju', 'memperbarui', 'menunggu', 'endorse', 'igstory']",1
"['capek', 'banget', 'fadiljaidi', 'yuk', 'duta', 'endorse', 'tertotalitas', 'yuk']",1
"['capek', 'banget', 'lihat', 'video', 'fadiljaidi', 'endorse']",1
"['capek', 'banget', 'mengejek', 'endorse', 'fadiljaidi', 'fadiljaidi']",1
"['capek', 'banget', 'story', 'fadiljaidi', 'keanuagl', 'endorse', 'bareng']",1
"['capek', 'banget', 'video', 'endorse', 'kakak', 'fadiljaidi']",1
"['capek', 'banget', 'mengejek', 'igstory', 'endorse', 'karin']",0
"['capek', 'banget', 'tonton', 'igstory', 'endorse', 'fadiljaidi', 'perilaku', 'bareng', 'pakmuh']",1
"['capek', 'hadeh', 'mengejek', 'kemarin', 'fadiljaidi', 'ide', 'endorse']",0
"['capek', 'tertawa', 'lihat', 'konten', 'endorse', 'fadiljaidi']",1
"['capek', 'ketawa', 'video', 'fadiljaidi', 'endorse', 'gaya', 'gaya', 'shopee']",1
"['capek', 'banget', 'pasar', 'beneran', 'doang', 'endorse', 'gua', 'melewati', 'mood', 'banget']",1
"['endorse', 'fadiljaidi', 'gila', 'banget', 'banget', 'kakak', 'jaga', 'toko', 'pasar', 'ketawa']",1
"['endorse', 'bagus', 'nih', 'menghibur', 'penonton', 'menggelikan']",0
"['endorse', 'aneh', 'gaya', 'selebgram', 'fadiljaidi', 'fadiljaidi', 'lucu', 'uzoneid', 'gaya hidup', 'viral']",1
"['fadiljaidi', 'endorse', 'beda', 'totalitas', 'banget', 'sih', 'keluarga', 'terkadang', 'mengajak', 'endorse', 'konten', 'endorse', 'unik', 'lucu', 'lihat', 'video', 'melewati', 'lucu', 'udah', 'pakmuh', 'sih', 'asli', 'mood', 'penyemangat', 'banget']",1
"['lihat', 'produk', 'habis', 'jemput', 'bola', 'menawarkan', 'produk', 'produk', 'oriflame', 'diskon', 'heran', 'lupa', 'rajin', 'ulasan', 'produk', 'selamat', 'mencintai', 'tupo', 'repost', 'status', 'kakak', 'chacha']",1
"['cari', 'video', 'endorse', 'fadiljaidi', 'gendong', 'menemukan']",0
"['cawe', 'cawe', 'peperangan', 'rivalitas', 'ramai', 'perjanjian', 'munggah', 'endorse', 'produk', 'mantap', 'uang', 'kawan', 'fokus', 'mendem', 'timbang', 'tanggapan', 'akun', 'media', 'pendukung', 'jarene']",1
"['cek', 'terkait', 'kebenaran', 'berita', 'hasil', 'biarkan', 'generasi', 'hidup', 'nafsu', 'syahwat', 'dipantik', 'dikontrol', 'endorse', 'kondom', 'konsan', 'konsentrasi', 'apalah', 'meneruskan', 'lingkaran', 'setan']",0
"['celebrity', 'endorsement']",1
"['cerita', 'pesan', 'katering', 'makan', 'siang', 'minggu', 'kurleb', 'harga', 'ongkos kirim', 'lihat', 'story', 'influencer', 'endorse', 'katering']",1
"['perempuan', 'nena', 'influencer', 'serbia', 'selamat', 'hut']",1
"['perempuan', 'instagram', 'tete', 'pantatnya', 'licik', 'hadeh', 'merek', 'endorse', 'perempuan', 'lihat', 'tingkah lakunya', 'instagram', 'mendorong', 'engagementnya', 'post', 'foto', 'seksi', 'endorse', 'hadeh']",0
"['ketua', 'orang', 'tua', 'endorse', 'menghina', 'polisi', 'gedung']",0
"['chika', 'gapapa', 'apis', 'berdeham', 'borok', 'bisik', 'weh', 'pacaran', 'maenchika', 'borok', 'chik', 'naha', 'kerja', 'menang', 'uang', 'endorse', 'sampingan', 'wehapis', 'ohhh']",0
"['choco', 'benteng', 'enak', 'banget', 'fuck', 'ayo', 'endorse']",1
"['choihynsuk', 'choihynsuk', 'shampoo', 'endorsement', 'where']",1
"['cemburu', 'pisah', 'endorse', 'nih', 'bank']",0
"['cemburu', 'ajakan', 'masuk', 'asahimas', 'kimia', 'berasa', 'endorsement', 'banget']",0
"['ciki', 'lebih baik', 'endorse']",1
"['cimory', 'ayo', 'endorse']",1
"['cimory', 'endorse', 'sepabrik', 'enggak usah', 'berpakaian', 'tarif', 'endorse', 'gapapa', 'parsah']",0
"['cinta', 'npure', 'endorse']",1
"['cita', 'cita', 'endorse', 'fadiljaidi', 'fadiljaidi']",1
"['cita', 'citaku', 'buka', 'catering', 'endorse', 'teman', 'nikah', 'hitung', 'ga enak', 'pembantu']",1
"['clara', 'jane', 'ratu', 'sekolah', 'populer', 'sekolah', 'followers', 'udah', 'harga', 'feeds', 'foto', 'ganggu', 'berempat', 'isi', 'perempuan', 'populer', 'sekolah', 'sukanya', 'sekolah', 'ngemall', 'sekolah', 'ngemall', 'maaf', 'menerima', 'endorse']",1
"['klien', 'berbayar', 'mempromosikan', 'barang', 'detail', 'pembayaran', 'dll', 'klien', 'materi', 'iya', 'hati', 'elu', 'mempromosikan', 'barang', 'materinya', 'jualan', 'tolong']",1
"['fadiljaidi', 'fadiljaidi', 'doang', 'endorse', 'barang', 'gapernah', 'melewati']",1
"['coba', 'merek', 'shampoo', 'sabun', 'endorse', 'bujang', 'bujangku', 'rajin', 'mandi']",1
"['coba', 'kakak', 'rachelvennya', 'sabar', 'kayaknya', 'endorse', 'masuk', 'kebeli', 'alphard']",1
"['cocok', 'berpakaian', 'whitelab', 'endorse', 'beneran', 'bagus', 'sih', 'omong', 'sunscreen', 'terguna', 'oreal']",1
"['cocok', 'panas', 'ikutan', 'butuh', 'proteksi', 'maksimal']",1
"['cocok', 'endorse']",1
"['conggggggg', 'murah', 'banget', 'buka', 'endorse', 'sedekah', 'anjir']",1
"['contoh', 'unggah', 'endorse', 'leyoo']",1
"['cookie', 'monster', 'titip', 'barang', 'surabaya', 'nitip', 'silly', 'scoop', 'enak', 'lareia', 'enak', 'stik', 'tanggal', 'kopi darat', 'kaget', 'endorse', 'enak', 'banget']",1
"['cowok', 'endorse', 'post', 'kayaknya']",0
"['cocok', 'banget', 'usaha', 'jualan', 'sayang', 'toples', 'plastik', 'botol', 'sambal', 'toples', 'bumbu', 'toples', 'sambal', 'botol', 'selai', 'ulasan', 'produk', 'beli', 'toples', 'toples', 'toples', 'toplessambal']",1
"['kondang', 'hadir', 'acara', 'kondangan', 'abaikan', 'tiang', 'listrik', 'unsur', 'endorse', 'sahabat', 'fadiljaidi', 'zuhdi']",1
"['abang', 'fadiljaidi', 'niat', 'menontonkan', 'stori', 'endorse', 'orang', 'endorse', 'melewati', 'parsah', 'adaaa', 'ide', 'keluarga', 'mendukung', 'perhaluan', 'pasar', 'tanah', 'abang']",1
"['gabosen', 'menontonkan', 'endorse', 'udah', 'kayak', 'tanah', 'abang', 'beneran', 'allah', 'lucu', 'banget']",1
"['igstory', 'fadiljaidi', 'tonton', 'endorse', 'senyum', 'senyum']",1
"['igstory', 'fadiljaidi', 'tonton', 'endorse', 'berasa', 'belanja', 'tanah', 'abang']",1
"['doang', 'gua', 'tertarik', 'beli', 'barang', 'barang', 'udah', 'endorse', 'jujur', 'banget', 'gua', 'lihatnya', 'lucu', 'banget', 'ketawa']",1
"['fadiljaidi', 'endorse', 'melewati', 'mood', 'banget']",1
"['fadiljaidi', 'doang', 'endorse', 'endorse', 'tonton', 'penuh']",0
"['fadiljaidi', 'doang', 'endorse', 'tonton', 'habis', 'hiburan', 'banget', 'marah']",0
"['fadiljaidi', 'fadiljaidi', 'story', 'endorse', 'melewati', 'mood']",1
"['fadiljaidi', 'sih', 'melewati', 'endorse', 'ketawa']",1
"['fadiljaidi', 'endorse', 'melewati', 'ketawa']",1
"['fadiljaidi', 'endorse', 'melewati']",1
"['kayaknya', 'tonton', 'orang', 'endorse', 'habis']",0
"['endorse', 'latihan', 'ya']",1
"['orang', 'endorse', 'melewati', 'perasaan', 'tingkah', 'lakunya', 'pas', 'samsolese']",1
"['story', 'endorse', 'heran', 'melewati']",1
"['Cuma', 'endorse', 'fadiljaidi', 'fadiljaidi', 'heran', 'tonton', 'melewati', 'ngakak', 'parah']",0
"['volume', 'heran', 'menutupi', 'lucu', 'lucu', 'tema', 'dibicarakan', 'menarik', 'coba', 'ulasan', 'kakak']",1
"['endorse', 'gapernah', 'gua', 'melewati', 'sedetikpun', 'tawa']",0
"['fadiljaidi', 'story', 'endorse', 'gua', 'melewati', 'lucu', 'banget', 'nyaman']",1
"['curhat', 'kejayaan', 'lalunya', 'lucintaluna', 'maya', 'singgung', 'kesulitan', 'endorse', 'bingung']",1
"['curiga', 'endorse', 'laundry', 'parsah']",1
"['influencer', 'banget', 'rin']",1
"['buka', 'endorse']",1
"['bakat', 'endorse', 'makanan', 'anak', 'playgroup', 'main', 'main', 'keluhan']",1
"['dahlia', 'rizal', 'muka', 'tipikal', 'influencer', 'letak', 'sari', 'yanti', 'okay', 'sari', 'yanti', 'menang']",1
"['rangkaian', 'mengenang', 'kemerdekaan', 'negara kesatuan republik indonesia', 'yuk', 'influencer', 'kemerdekaan', 'asah', 'bakat', 'publik', 'bicara', 'bakat', 'pengeditan', 'brainstorming', 'materi', 'konten', 'yuk', 'ikutan', 'daring', 'kampanye', 'bareng', 'baca', 'posternya', 'yuk', 'ikutan']",1
"['dami', 'endorsement']",1
"['aplikasi', 'disaranin', 'teman', 'bagus', 'aplikasi', 'endorse', 'ketawa']",0
"['cuitan', 'berasal', 'akun', 'kosongan', 'november', 'username']",0
"['isi', 'tas', 'ku', 'hp', 'telepon', 'pajak', 'dijemput', 'cari', 'tawa', 'buku', 'kacamata', 'baca', 'buku', 'pensil', 'taruh', 'pensil', 'dompet', 'burberry', 'taruh', 'uang', 'endorse', 'terkibul', 'masker', 'payung', 'musim', 'hujan']",1
"['danus', 'daring', 'jalan', 'pintasnya', 'berbayar', 'mempromosikan', 'tai']",0
"['endorse', 'enak', 'bikin', 'konten', 'tiktok']",1
"['endorse', 'anak', 'magang', 'kantor', 'kawan', 'menggelikan', 'usaha', 'kawan', 'bantu', 'berbagi', 'hadeh', 'silahkan', 'berminat', 'memesan', 'lokasi', 'jakarta']",1
"['undangan', 'grand', 'opening', 'mengunjungi', 'endorse', 'salah', 'klinik', 'kecantikan', 'endorse', 'produk', 'bodycare', 'bau', 'kecantikan', 'seru', 'udah', 'dapatkan', 'kerudung', 'makanan']",1
